ie_cliente,id,title,createdby,responsible,doneuser,source,origin,donesource,datecreated,duedate,donedate,firsttry,lasttry,type,duration,totaltries,totaldays,notes,donenotes,contacts,deals,companies,projects,entitycustomfields
2,28370012,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-21T19:36:00.000+00:00,2022-12-26T11:00:00.000+00:00,2023-08-25T18:28:51.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20623130}]","[{""id"": 20157351}]",0,0,[]
2,28370135,Verificar Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T19:38:48.000+00:00,2023-01-09T19:38:00.000+00:00,0,0,0,"{""id"": 120308}",0,0,0,0,0,"[{""id"": 20620007}]",[],0,0,[]
2,28370490,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T19:46:23.000+00:00,2023-01-09T19:46:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20599961}]",[],0,0,[]
2,28370629,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T19:49:47.000+00:00,2023-01-09T19:49:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20594877}]",[],0,0,[]
2,28370913,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T19:55:48.000+00:00,2023-01-09T19:55:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20585990}]",[],0,0,[]
2,28370956,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T19:56:37.000+00:00,2023-01-09T19:56:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20538461}]",[],0,0,[]
2,28371098,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T19:58:56.000+00:00,2023-01-09T19:58:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20533010}]",[],0,0,[]
2,28371276,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:01:49.000+00:00,2023-01-09T20:01:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20522046}]",[],0,0,[]
2,28371311,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:02:31.000+00:00,2023-01-09T20:02:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20517937}]",[],0,0,[]
2,28371434,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:04:42.000+00:00,2023-01-09T20:04:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20506737}]",[],0,0,[]
2,28371580,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:06:49.000+00:00,2023-01-09T20:06:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20500062}]",[],0,0,[]
2,28371672,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:08:32.000+00:00,2023-01-09T20:08:00.000+00:00,0,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 20484475}]",[],0,0,[]
2,28371706,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:09:12.000+00:00,2023-01-09T20:09:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20476947}]",[],0,0,[]
2,28371740,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:10:03.000+00:00,2023-01-09T20:09:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20471324}]",[],0,0,[]
2,28371851,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-21T20:12:46.000+00:00,2023-01-09T20:12:00.000+00:00,2023-08-25T18:28:04.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20463227}]","[{""id"": 19983652}]",0,0,[]
2,28371923,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:14:14.000+00:00,2023-01-09T20:14:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20460645}]",[],0,0,[]
2,28371991,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:15:38.000+00:00,2023-01-09T20:15:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20437041}]",[],0,0,[]
2,28372037,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:17:03.000+00:00,2023-01-09T20:16:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20426412}]",[],0,0,[]
2,28372088,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:18:17.000+00:00,2023-01-09T20:18:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20414430}]",[],0,0,[]
2,28372174,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:20:01.000+00:00,2023-01-09T20:18:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20413348}]",[],0,0,[]
2,28372289,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:22:22.000+00:00,2023-01-09T20:22:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20398395}]",[],0,0,[]
2,28372364,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-21T20:24:08.000+00:00,2023-01-09T20:23:00.000+00:00,2022-12-22T17:17:16.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20397909}]","[{""id"": 19899252}]","[{""id"": 6211839}]",0,[]
2,28372444,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-21T20:25:39.000+00:00,2023-01-09T20:25:00.000+00:00,2022-12-22T12:07:54.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20394489}]","[{""id"": 19895235}]",0,0,[]
2,28372485,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:26:31.000+00:00,2023-01-09T20:26:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20380396}]",[],0,0,[]
2,28372507,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:27:04.000+00:00,2023-01-09T20:26:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20362299}]",[],0,0,[]
2,28372586,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-21T20:29:06.000+00:00,2023-01-09T20:28:00.000+00:00,2023-08-30T20:10:45.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20340543}]","[{""id"": 19835967}]",0,0,[]
2,28372802,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:34:38.000+00:00,2023-01-09T20:34:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20327624}]",[],0,0,[]
2,28372935,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:38:01.000+00:00,2023-01-09T20:37:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20327438}]",[],0,0,[]
2,28373110,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:43:07.000+00:00,2023-01-09T20:42:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20323959}]",[],0,0,[]
2,28373132,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:43:45.000+00:00,2023-01-09T20:43:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20327439}]",[],0,0,[]
2,28373245,1º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2022-12-21T20:47:13.000+00:00,2023-01-09T20:46:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20333932}]",[],0,0,[]
2,28374631,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-21T23:16:52.000+00:00,2023-01-09T23:16:00.000+00:00,2023-05-16T16:56:56.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20284174}]","[{""id"": 19783178}]",0,0,[]
2,28391057,Marcar Reunião,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T16:45:07.000+00:00,2023-01-09T16:44:00.000+00:00,2024-05-13T18:19:53.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 20664527}]","[{""id"": 20180230}]",0,0,[]
2,28391316,2º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T16:53:51.000+00:00,2023-01-16T16:53:00.000+00:00,2023-05-16T17:21:57.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20664630}]","[{""id"": 20180348}]","[{""id"": 6304946}]",0,[]
2,28391906,Agendar Reunião,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T17:11:30.000+00:00,2023-01-16T17:11:00.000+00:00,2023-05-16T17:22:10.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 20664894}]","[{""id"": 20180638}]",0,0,[]
2,28392020,Agendar Reunião,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T17:14:28.000+00:00,2023-01-09T17:14:00.000+00:00,2023-05-16T16:57:12.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,0,"[{""id"": 20180702}]",0,0,[]
2,28393285,Agendar Reunião,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T17:44:15.000+00:00,2023-01-09T17:43:00.000+00:00,2023-08-25T18:29:44.000+00:00,0,0,"{""id"": 120305}",0,0,0,0,0,"[{""id"": 20665371}]","[{""id"": 20181172}]",0,0,[]
2,28394232,Agendar Reunião,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T18:05:19.000+00:00,2023-01-09T18:04:00.000+00:00,2023-08-25T18:43:11.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20665776}]","[{""id"": 20181643}]",0,0,[]
2,28394681,Enviar e-mail,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T18:16:00.000+00:00,2023-01-09T18:15:00.000+00:00,2023-08-25T18:50:36.000+00:00,0,0,"{""id"": 120309}",0,0,0,Enviar e-mail solicitando o Engenheiro responsável pela obra.,0,"[{""id"": 20665900}]","[{""id"": 20181815}]",0,0,[]
2,28394938,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T18:21:55.000+00:00,2023-01-09T18:21:00.000+00:00,2023-08-25T18:18:24.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20666005}]","[{""id"": 20181931}]",0,0,[]
2,28395672,Verificar Resultado da Licitação,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T18:38:00.000+00:00,2023-01-23T18:37:00.000+00:00,2024-03-12T19:06:52.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20666787}]","[{""id"": 20182632}]",0,0,[]
2,28399705,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2022-12-22T20:09:46.000+00:00,2023-01-09T20:09:00.000+00:00,2023-05-16T16:53:36.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20668287}]","[{""id"": 20184488}]",0,0,[]
2,28892569,Follow up,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-06T12:57:44.000+00:00,2023-01-09T13:00:00.000+00:00,2023-01-13T19:18:44.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 20718203}]","[{""id"": 20245830}]",0,0,[]
2,28893686,Calcular,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-06T13:15:33.000+00:00,2023-01-06T13:15:00.000+00:00,2023-01-06T14:51:12.000+00:00,0,0,"{""id"": 120307}",0,0,0,0,cotação anexada,0,"[{""id"": 20430781}]",0,0,[]
2,28893717,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-06T13:15:59.000+00:00,2023-01-06T13:15:00.000+00:00,2023-01-06T14:04:58.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 20726398}]","[{""id"": 20255857}]",0,0,[]
2,28897192,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-06T14:05:17.000+00:00,2023-01-09T14:04:00.000+00:00,2023-09-01T18:59:56.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 20726398}]","[{""id"": 20255857}]",0,0,[]
2,28900650,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-06T14:51:27.000+00:00,2023-01-06T14:51:00.000+00:00,2023-01-06T15:06:05.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,0,"[{""id"": 20430781}]",0,0,[]
2,28901258,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-06T15:06:22.000+00:00,2023-01-09T13:00:00.000+00:00,2023-10-11T19:56:35.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,0,"[{""id"": 20430781}]",0,0,[]
2,28932040,Calcular - Wh Fulano,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-09T12:05:34.000+00:00,2023-01-09T12:05:00.000+00:00,2023-01-09T20:26:09.000+00:00,0,0,"{""id"": 120307}",0,0,0,0,cotação anexada,"[{""id"": 20784466}]","[{""id"": 20463703}]",0,0,[]
2,28968545,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-09T20:30:52.000+00:00,2023-01-09T20:30:00.000+00:00,2023-09-19T15:22:04.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 20784466}]","[{""id"": 20463703}]",0,0,[]
2,29079182,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-12T16:36:40.000+00:00,2023-01-23T16:36:00.000+00:00,2024-03-11T17:32:10.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 20981118}]","[{""id"": 20548385}]",0,0,[]
2,29217498,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-17T18:37:57.000+00:00,2023-01-31T18:37:00.000+00:00,2023-08-25T19:00:55.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21065673}]","[{""id"": 20645546}]",0,0,[]
2,29264134,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-18T20:12:27.000+00:00,2023-01-19T20:12:00.000+00:00,2023-02-09T17:33:43.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21066995}]","[{""id"": 20653058}]",0,0,[]
2,29317693,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-20T13:20:00.000+00:00,2023-01-24T13:19:00.000+00:00,2023-09-19T14:22:23.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21063649}]","[{""id"": 20714681}]",0,0,[]
2,29538953,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-27T17:44:42.000+00:00,2023-01-31T17:44:00.000+00:00,2023-08-25T19:02:18.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21296642}]","[{""id"": 20880265}]",0,0,[]
2,29578942,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-30T14:40:09.000+00:00,2023-01-30T14:39:00.000+00:00,2023-01-30T19:11:30.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 21333851}, {""id"": 21333885}]","[{""id"": 20920294}]",0,0,[]
2,29588870,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-30T17:39:22.000+00:00,2023-01-30T17:39:00.000+00:00,2023-01-30T19:47:59.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 21338391}]","[{""id"": 20925705}]",0,0,[]
2,29596939,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-30T19:11:37.000+00:00,2023-02-06T11:00:00.000+00:00,2023-08-25T18:08:03.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21333851}, {""id"": 21333885}]","[{""id"": 20920294}]",0,0,[]
2,29599149,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-01-30T19:48:30.000+00:00,2023-02-01T19:48:00.000+00:00,2023-08-25T18:09:31.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21338391}]","[{""id"": 20925705}]",0,0,[]
2,29948144,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-10T12:31:23.000+00:00,2023-02-15T12:31:00.000+00:00,2023-03-07T17:37:19.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21493034}]","[{""id"": 21102023}]",0,0,[]
2,30080810,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-14T21:03:44.000+00:00,2023-02-14T21:03:00.000+00:00,2023-02-17T18:46:18.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 21684114}]","[{""id"": 21330870}]",0,0,[]
2,30190982,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-17T18:46:35.000+00:00,2023-02-27T18:46:00.000+00:00,2023-08-30T20:16:38.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 21684114}]","[{""id"": 21330870}]",0,0,[]
2,30220765,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-21T14:05:29.000+00:00,2023-04-24T11:00:00.000+00:00,2023-08-25T17:34:34.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21695321}]","[{""id"": 21345357}]",0,0,[]
2,30220946,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-21T14:19:00.000+00:00,2023-02-28T14:18:00.000+00:00,2023-08-25T18:10:00.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21835808}]","[{""id"": 21465470}]",0,0,[]
2,30242024,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-22T16:35:47.000+00:00,2023-02-22T16:35:00.000+00:00,2023-02-22T16:55:44.000+00:00,0,0,"{""id"": 120307}",0,0,0,0,cotação anexada,"[{""id"": 21851672}]","[{""id"": 21484766}]",0,0,[]
2,30244449,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-22T17:14:03.000+00:00,2023-02-22T17:13:00.000+00:00,2023-02-24T13:37:45.000+00:00,0,0,"{""id"": 120307}",0,0,0,0,cotação anexada,"[{""id"": 21852617}]","[{""id"": 21485919}]",0,0,[]
2,30268502,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-23T12:16:36.000+00:00,2023-02-23T12:16:00.000+00:00,2023-02-27T16:51:23.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 21862696}]","[{""id"": 21498101}]",0,0,[]
2,30286505,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-23T16:49:42.000+00:00,2023-02-23T16:49:00.000+00:00,2023-03-07T17:33:08.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21132434}]","[{""id"": 20712729}]",0,0,[]
2,30319727,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-24T13:37:55.000+00:00,2023-02-24T13:37:00.000+00:00,2023-03-01T20:23:39.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 21852617}]","[{""id"": 21485919}]",0,0,[]
2,30347564,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-24T20:58:44.000+00:00,2023-02-24T20:58:00.000+00:00,2023-04-18T14:44:47.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 20955085}]","[{""id"": 21552777}]",0,0,[]
2,30384445,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-02-27T16:51:36.000+00:00,2023-03-02T16:51:00.000+00:00,2023-08-25T18:10:14.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 21862696}]","[{""id"": 21498101}]",0,0,[]
2,30487277,Retorno: Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-01T20:23:45.000+00:00,2023-03-01T20:23:00.000+00:00,2023-05-16T16:40:05.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21852617}]","[{""id"": 21485919}]",0,0,[]
2,30506313,Elaborar,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-02T14:37:06.000+00:00,2023-03-02T14:36:00.000+00:00,2023-03-03T20:25:00.000+00:00,0,0,"{""id"": 120303}",0,0,0,0,0,"[{""id"": 22028656}]","[{""id"": 21675956}]",0,0,[]
2,30564824,1º Retorno,"{""id"": 85354}","{""id"": 99466}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-03T20:25:28.000+00:00,2023-04-18T20:25:00.000+00:00,2023-08-30T20:02:04.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 22028656}]","[{""id"": 21675956}]",0,0,[]
2,30656374,2º Retorno,"{""id"": 85354}","{""id"": 85354}",0,MANUAL,Moskit,0,2023-03-07T17:37:31.000+00:00,2024-09-17T11:00:00.000+00:00,0,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21493034}]","[{""id"": 21102023}]",0,0,[]
2,30702123,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-08T18:45:55.000+00:00,2023-03-15T18:45:00.000+00:00,2023-08-25T18:02:04.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 22210708}]","[{""id"": 21849268}]",0,0,[]
2,30702760,1 Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-08T18:53:56.000+00:00,2023-03-14T18:53:00.000+00:00,2023-05-16T16:39:48.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21878048}]","[{""id"": 21514458}]",0,0,[]
2,30702980,2º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-08T18:56:32.000+00:00,2023-03-13T18:56:00.000+00:00,2023-05-16T16:36:10.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21992756}]","[{""id"": 21637224}]",0,0,[]
2,30703438,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-08T19:02:53.000+00:00,2023-03-13T19:02:00.000+00:00,2023-05-16T16:35:00.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 22212163}]","[{""id"": 21850833}]",0,0,[]
2,30703686,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-08T19:06:43.000+00:00,2023-03-13T19:06:00.000+00:00,2023-05-16T16:33:18.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 22212546}]","[{""id"": 21851228}]",0,0,[]
2,30703874,Enviar Amostra,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-08T19:08:58.000+00:00,2023-03-09T19:08:00.000+00:00,2023-05-16T16:25:02.000+00:00,0,0,"{""id"": 120309}",0,0,0,0,0,"[{""id"": 22212605}]","[{""id"": 21851317}]",0,0,[]
2,30757904,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-10T12:07:17.000+00:00,2023-03-13T12:07:00.000+00:00,2023-05-16T16:27:40.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 21841946}]","[{""id"": 21472827}]","[{""id"": 6585959}]",0,[]
2,30758098,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-10T12:10:45.000+00:00,2023-03-13T11:00:00.000+00:00,2023-08-25T18:01:37.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,0,"[{""id"": 21895937}]",0,0,[]
2,30791793,1º Retorno,"{""id"": 85354}","{""id"": 85354}","{""id"": 85354}",MANUAL,Moskit,MANUAL,2023-03-10T19:19:25.000+00:00,2023-03-13T19:19:00.000+00:00,2023-05-16T13:05:08.000+00:00,0,0,"{""id"": 120304}",0,0,0,0,0,"[{""id"": 22021562}]","[{""id"": 21668751}]",0,0,[]
